Week Ending,Price,Taxes,Marketing Margin,Refining Margin,Avg Max Temp (°C),Avg Min Temp (°C),Avg Mean Temp (°C),Avg Precip (mm),Total CPI,"Total CPI, (seasonally adjusted)","Total CPI, Percentage Change over 1 year ago (unadjusted)",CPI_TRIM,CPI_MEDIAN,CPI_COMMON,"CPIX, Percentage Change over 1 year ago (unadjusted)","CPI-XFET, Percentage Change over 1 year ago (unadjusted)",CPIW,W.BCPI,W.ENER,Fuel Tax Rate
2019-02-05,-1.2866726769503305,-1.4074505508229753,1.9521071928595828,-2.9110268929804555,-1.4845554008676618,-1.8873612795885664,-1.680001103881008,-0.8154456424678429,-0.6955888020604932,-0.6779019797337567,-0.6907480357065102,-0.6362762293904263,-0.5872033406847837,-0.5118091133463112,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.6383524453916833,-0.4302792573364939,0.6097105355881632
2019-02-12,-1.3182229908579841,-1.423521424224255,1.346020735665916,-2.758795139931996,-1.35282242071585,-1.430084950197215,-1.3941261417974462,1.0687963113626873,-0.6955888020604932,-0.6779019797337567,-0.6907480357065102,-0.6362762293904263,-0.5872033406847837,-0.5118091133463112,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.5954987079290966,-0.4048557405176137,0.6097105355881632
2019-02-19,-1.1407524751274316,-1.327096183816577,0.7950330473080377,-2.1360288774610225,-1.5097808651353537,-1.5736665962512912,-1.546691536033489,-0.3980502729220042,-0.6955888020604932,-0.6779019797337567,-0.6907480357065102,-0.6362762293904263,-0.5872033406847837,-0.5118091133463112,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.6524897608432585,-0.49168548617477326,0.6097105355881632
2019-02-26,-0.8765185961508309,-1.2146000700076187,1.786810886352219,-1.6239766172071115,-1.2519205635469837,-1.2225158315579356,-1.2415607474577182,-0.17146421510892101,-0.6955888020604932,-0.6779019797337567,-0.6907480357065102,-0.6362762293904263,-0.5872033406847837,-0.5118091133463112,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.6317992106250679,-0.45087405128130775,0.6097105355881632
2019-03-05,-0.8646872284354609,-1.19852919660634,1.1256256603227655,-1.6239766172071115,-1.8040779484219231,-1.837419837197809,-1.825160411060493,-0.21916654293776103,-0.6117290052246682,-0.6311538592113167,-0.48016454966618777,-0.4766051639655215,-0.5872033406847837,-0.5118091133463112,-0.5361389786292544,-0.48722209238932174,-0.4215249759173018,-0.579078805086903,-0.3579356803015339,0.6097105355881632
2019-03-12,-0.7108794481356491,-1.1342457030012203,1.0154281226511892,-1.1672813580617314,-1.3948648612274024,-1.4113569094645513,-1.407457098519987,-0.04028281337091327,-0.6117290052246682,-0.6311538592113167,-0.48016454966618777,-0.4766051639655215,-0.5872033406847837,-0.5118091133463112,-0.5361389786292544,-0.48722209238932174,-0.4215249759173018,-0.5720101473611152,-0.31133559569759106,0.6097105355881632
2019-03-19,-0.5452403001204665,-1.053891335994822,0.905230584979614,-0.7936216005791477,-0.8455103057591393,-0.8994571281274459,-0.8742188272335965,-0.46960376466526416,-0.6117290052246682,-0.6311538592113167,-0.48016454966618777,-0.4766051639655215,-0.5872033406847837,-0.5118091133463112,-0.5361389786292544,-0.48722209238932174,-0.4215249759173018,-0.5541176074927155,-0.2891991010761179,0.6097105355881632
2019-03-26,-0.4387579906821349,-1.0056787157909834,0.6848355096364624,-0.5583543458678908,-0.8048692799018757,-0.910381818582145,-0.8579254356262216,-0.9406642533315944,-0.6117290052246682,-0.6311538592113167,-0.48016454966618777,-0.4766051639655215,-0.5872033406847837,-0.5118091133463112,-0.5361389786292544,-0.48722209238932174,-0.4215249759173018,-0.4687046599727835,-0.17511325100329383,0.6097105355881632
2019-04-02,-0.37565736286682755,-0.68426124776539,1.2909219668301284,-0.9735318541818728,-0.696960349363467,-0.7355867713069623,-0.7201722156069793,1.3967498161251022,-0.5558224740007859,-0.5937553627933644,-0.4275186781561071,-0.5564406966779739,-0.6763804512679908,-0.4457445048251191,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.44897132382162663,-0.13182927728876978,0.6097105355881632
2019-04-09,-0.2770626319054094,-0.21820591912827977,-0.3069423294077188,-1.0012103547361386,-0.42228307123693937,-0.39692136721129595,-0.4120789921463743,-0.708115404644255,-0.5558224740007859,-0.5937553627933644,-0.4275186781561071,-0.5564406966779739,-0.6763804512679908,-0.4457445048251191,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.39919619233587306,-0.0342367155870044,0.6097105355881632
2019-04-16,-0.24945610723621225,-0.20213504572699986,-1.6293127814666264,-0.5721935961450237,-0.5075357981322814,-0.47911665736665965,-0.4952740373117278,0.858111029909946,-0.5558224740007859,-0.5937553627933644,-0.4275186781561071,-0.5564406966779739,-0.6763804512679908,-0.4457445048251191,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.33911260166667906,0.09314266673550854,0.6097105355881632
2019-04-23,-0.06804180226720265,-0.12178067872060151,-1.684411550302414,-0.032462835336847365,-0.02287988691673658,-0.10351539507741578,-0.06103046373699793,0.9018381635443518,-0.5558224740007859,-0.5937553627933644,-0.4275186781561071,-0.5564406966779739,-0.6763804512679908,-0.4457445048251191,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.35803598745342263,0.06835910114090227,0.6097105355881632
2019-04-30,0.06999082107878268,-0.057497185115483046,-1.3538189372876872,0.3965539232542676,-0.37743780210350275,-0.34073724490405777,-0.36319881732424936,0.23996836356266146,-0.5558224740007859,-0.5937553627933644,-0.4275186781561071,-0.5564406966779739,-0.6763804512679908,-0.4457445048251191,-0.6024448322273058,-0.4092158807177772,-0.48462927067949607,-0.3684180784881732,0.08552142942824728,0.6097105355881632
2019-05-07,-0.012828752928808293,-0.0896389319180417,-1.1885226307803238,0.3411969221457368,-0.10276052436937139,-0.01455720129683403,-0.06251168071283146,0.9256893278761674,-0.4999159427769034,-0.5563568663754119,-0.2169351921157847,-0.3967696312530691,-0.4980262301015765,-0.3796798963039271,-0.2046097106389979,-0.09719103403159939,-0.29531638639291363,-0.41524793592151554,0.0015423755883074237,0.6097105355881632
2019-05-14,-0.1429737977978806,-0.1539224255231613,-1.1885226307803238,0.0782511668802146,-0.15881711152190964,-0.13472879629852205,-0.14842229133617052,0.9793544465792635,-0.4999159427769034,-0.5563568663754119,-0.2169351921157847,-0.3967696312530691,-0.4980262301015765,-0.3796798963039271,-0.2046097106389979,-0.09719103403159939,-0.29531638639291363,-0.49211958868945466,-0.10547492232549138,0.6097105355881632
2019-05-21,-0.10747969465176989,-0.1378515521218814,-1.8497078568097773,0.38271467297713463,0.3891360296844607,0.17272320646679118,0.28557441229328445,-0.4040130637962603,-0.4999159427769034,-0.5563568663754119,-0.2169351921157847,-0.3967696312530691,-0.4980262301015765,-0.3796798963039271,-0.2046097106389979,-0.09719103403159939,-0.29531638639291363,-0.5011026745493093,-0.12336446791314697,0.6097105355881632
2019-05-28,-0.1548051655132507,-0.1539224255231613,-0.7477324800940208,0.4934286751941966,0.5797284261992891,0.4895392296530597,0.537381373875207,0.5858102409478447,-0.4999159427769034,-0.5563568663754119,-0.2169351921157847,-0.3967696312530691,-0.4980262301015765,-0.3796798963039271,-0.2046097106389979,-0.09719103403159939,-0.29531638639291363,-0.5077295411672355,-0.12700055441470307,0.6097105355881632
2019-06-04,-0.3125567350515196,-0.23427679252955966,-0.9681275554371723,0.47958942491706413,0.400347346722572,0.3319115530767971,0.3670413708485852,-0.797557269427679,-0.5278692083888433,-0.5657064904798994,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.3796798963039271,-0.27091556423704927,-0.17519724570314393,-0.3584206811551076,-0.6371007039194088,-0.36584780452892,0.6097105355881632
2019-06-11,-0.5570716678358366,-0.3467729063385167,-1.078325093108748,0.06441191660308217,0.7717222379570008,0.7423677797078907,0.7610452046214736,1.2536428322211868,-0.5278692083888433,-0.5657064904798994,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.3796798963039271,-0.27091556423704927,-0.17519724570314393,-0.3584206811551076,-0.7593295770944841,-0.5770026198472855,0.6097105355881632
2019-06-18,-0.5452403001204665,-0.3467729063385167,-1.4089177061234748,0.0782511668802146,0.6540034046423732,0.7439284503971155,0.7003152899489566,0.17437766269365768,-0.5278692083888433,-0.5657064904798994,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.3796798963039271,-0.27091556423704927,-0.17519724570314393,-0.3584206811551076,-0.7633056970652398,-0.6070803273881573,0.6097105355881632
2019-06-25,-0.41903904448985124,-0.2824894127333982,-1.464016474959263,0.022894165771683867,0.994547172305262,0.959300919205113,0.9817466003792209,1.038982356574011,-0.5278692083888433,-0.5657064904798994,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.3796798963039271,-0.27091556423704927,-0.17519724570314393,-0.3584206811551076,-0.7316440010018165,-0.6060331344757092,0.6097105355881632
2019-07-02,-0.25339989647466876,-0.20213504572699986,-1.7946090879739898,0.4103931735314005,1.272027279544169,1.2886023024428364,1.282433736679583,-0.15953863294301326,-0.4626449219609809,-0.5189583699574595,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.27091556423704927,-0.25320345737468813,-0.29531638639291363,-0.5765016902910428,-0.35892469582995723,0.6097105355881632
2019-07-09,-0.19818684713627496,-0.18606417232571998,-1.4089177061234748,0.521107175748462,1.2804357670775048,1.3198157042101768,1.3046519975382005,-0.9525898350801069,-0.4626449219609809,-0.5189583699574595,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.27091556423704927,-0.25320345737468813,-0.29531638639291363,-0.5773852725067663,-0.340366110326015,0.6097105355881632
2019-07-16,-0.1193110623671405,-0.1378515521218814,-1.1885226307803238,0.42423242380853293,1.3519079160158134,1.1543846777929372,1.2602154747841137,0.3950009292150892,-0.4626449219609809,-0.5189583699574595,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.27091556423704927,-0.25320345737468813,-0.29531638639291363,-0.568549450349532,-0.3081067508842096,0.6097105355881632
2019-07-23,-0.24551231799775522,-0.20213504572699986,-0.4722386359150817,0.2858399210372056,1.3855418681111384,1.5133387921087764,1.448330087741852,0.520219540078841,-0.4626449219609809,-0.5189583699574595,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.27091556423704927,-0.25320345737468813,-0.29531638639291363,-0.5497733282654088,-0.2725312805529847,0.6097105355881632
2019-07-30,-0.26523126419003884,-0.21820591912827977,-1.078325093108748,0.21664366965154194,1.3869432833540214,1.326058384782139,1.3609382602463647,0.5738846591993325,-0.4626449219609809,-0.5189583699574595,-0.4275186781561071,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.27091556423704927,-0.25320345737468813,-0.29531638639291363,-0.6641235933502836,-0.4878457788291299,0.6097105355881632
2019-08-06,-0.24551231799775522,-0.20213504572699986,-0.2518435605719302,0.050572666325949235,1.2061607896154116,1.2074474593772067,1.2083728650771546,-0.6604130763980197,-0.4812804323689408,-0.5189583699574595,-0.48016454966618777,-0.5564406966779739,-0.5872033406847837,-0.4457445048251191,-0.3372214178351006,-0.25320345737468813,-0.29531638639291363,-0.6289275684239669,-0.4149495166459335,0.6097105355881632
2019-08-13,-0.4860834615436157,-0.31463115953595805,-0.1416460229003549,-0.5029973447593601,1.1907452278296418,1.1621880279616554,1.178748517265665,-0.6961898224783474,-0.4812804323689408,-0.5189583699574595,-0.48016454966618777,-0.5564406966779739,-0.5872033406847837,-0.4457445048251191,-0.3372214178351006,-0.25320345737468813,-0.29531638639291363,-0.7158867848214152,-0.5659198281905424,0.6097105355881632
2019-08-20,-0.5136899862128128,-0.33070203293723677,-0.9681275554371723,-0.47531884420509474,1.1290829816675523,1.2495855515992462,1.1876358211943712,0.8660614178814194,-0.4812804323689408,-0.5189583699574595,-0.48016454966618777,-0.5564406966779739,-0.5872033406847837,-0.4457445048251191,-0.3372214178351006,-0.25320345737468813,-0.29531638639291363,-0.6826788198804761,-0.5025937456794416,0.6097105355881632
2019-08-27,-0.537352721643553,-0.3467729063385167,-0.6926337112582331,-0.516836595036493,0.9149001047137679,1.0649062606313586,0.9839684263613973,-0.011462656922147997,-0.4812804323689408,-0.5189583699574595,-0.48016454966618777,-0.5564406966779739,-0.5872033406847837,-0.4457445048251191,-0.3372214178351006,-0.25320345737468813,-0.29531638639291363,-0.6672161311053157,-0.4761521246401256,0.6097105355881632
2019-09-03,-0.5689030355512067,-0.3628437797397966,-1.298720168451899,-0.5860328464221567,0.8824339980001852,0.9920749905692098,0.9358288606493006,-0.6544502855237635,-0.5371869635928259,-0.528307994061947,-0.48016454966618777,-0.4766051639655215,-0.5872033406847837,-0.24755067926154334,-0.3372214178351006,-0.33120966904623267,-0.29531638639291363,-0.6868022035538521,-0.5024192135273667,0.6097105355881632
2019-09-10,-0.6083409279357739,-0.3789146531410765,-0.9130287866013846,-0.8628178519648113,0.6413906723613786,0.5972254646032927,0.6203295494063414,-0.10587351423991705,-0.5371869635928259,-0.528307994061947,-0.48016454966618777,-0.4766051639655215,-0.5872033406847837,-0.24755067926154334,-0.3372214178351006,-0.33120966904623267,-0.29531638639291363,-0.6622091652162162,-0.4435437008941707,0.6097105355881632
2019-09-17,-0.5649592463127502,-0.3467729063385167,-1.1885226307803238,-0.724425349193484,0.6876373567376981,0.8547360245408607,0.7699325095870317,-0.45767818291675183,-0.5371869635928259,-0.528307994061947,-0.48016454966618777,-0.4766051639655215,-0.5872033406847837,-0.24755067926154334,-0.3372214178351006,-0.33120966904623267,-0.29531638639291363,-0.6212698558876969,-0.36305529009572485,0.6097105355881632
2019-09-24,-0.4939710400205292,-0.31463115953595805,-0.6926337112582331,-0.5998720966992891,1.0169698073624753,0.9827109697112666,1.0054460792505238,-0.9645154172460144,-0.5371869635928259,-0.528307994061947,-0.48016454966618777,-0.4766051639655215,-0.5872033406847837,-0.24755067926154334,-0.3372214178351006,-0.33120966904623267,-0.29531638639291363,-0.5904181101886868,-0.30668140497559954,0.6097105355881632
2019-10-01,-0.5334089324050965,-0.3467729063385167,-0.6926337112582331,-0.43380109337369643,0.6932430157472489,0.6299995359673896,0.6632848551845943,0.019345096623834483,-0.4999159427769034,-0.4909094976439972,-0.48016454966618777,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.3372214178351006,-0.4092158807177772,-0.29531638639291363,-0.5903444783373767,-0.33344300162705187,0.6097105355881632
2019-10-08,-0.5886219817434902,-0.3628437797397966,-0.7477324800940208,-0.3369263414337674,0.19153655891719823,0.26948475052533766,0.22780693364613883,-0.2132037520635048,-0.4999159427769034,-0.4909094976439972,-0.48016454966618777,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.3372214178351006,-0.4092158807177772,-0.29531638639291363,-0.7063882760023882,-0.5128329652678234,0.6097105355881632
2019-10-15,-0.5452403001204665,-0.3467729063385167,-1.2436213996161114,-0.24005158949383837,0.13127572799799167,0.155555835767871,0.14337754010231873,-0.7677433146390028,-0.4999159427769034,-0.4909094976439972,-0.48016454966618777,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.3372214178351006,-0.4092158807177772,-0.29531638639291363,-0.7902549546448048,-0.6596726825466648,0.6097105355881632
2019-10-22,-0.537352721643553,-0.3467729063385167,-0.5824361735866574,-0.1708553381081747,-0.12798598795036992,0.06035496174306792,-0.0402934198542144,0.8362474626753482,-0.4999159427769034,-0.4909094976439972,-0.48016454966618777,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.3372214178351006,-0.4092158807177772,-0.29531638639291363,-0.762863905957378,-0.6234863496831784,0.6097105355881632
2019-10-29,-0.5294651431666394,-0.33070203293723677,-0.9681275554371723,-0.1708553381081747,-0.056513839993051894,0.05567295164183717,-0.004744202065685858,1.7127777387216092,-0.4999159427769034,-0.4909094976439972,-0.48016454966618777,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.3372214178351006,-0.4092158807177772,-0.29531638639291363,-0.7603604230128285,-0.6380016069973903,0.6097105355881632
2019-11-05,-0.5176337754512693,-0.33070203293723677,-0.8579300177655965,0.050572666325949235,-0.5049665379000524,-0.3001598232619962,-0.4105977747557997,1.5577451730691814,-0.5185514531848633,-0.4815598735395071,-0.3222269351359458,-0.3967696312530691,-0.4980262301015765,-0.1814860707403513,-0.3372214178351006,-0.4092158807177772,-0.23221209163071937,-0.6976997175477743,-0.5473030653025753,0.6097105355881632
2019-11-12,-0.5531278785973801,-0.3467729063385167,-0.41713986707929407,-0.309247840879502,-1.1958639762963463,-1.1319969678528572,-1.1704623113622352,0.18630324444216992,-0.5185514531848633,-0.4815598735395071,-0.3222269351359458,-0.3967696312530691,-0.4980262301015765,-0.1814860707403513,-0.3372214178351006,-0.4092158807177772,-0.23221209163071937,-0.7420997238878773,-0.6314857399866017,0.6097105355881632
2019-11-19,-0.620172295651144,-0.3789146531410765,-0.9130287866013846,-0.47531884420509474,-1.1986668057030228,-1.1741350596379092,-1.1911993552450189,-0.49941771987133576,-0.5185514531848633,-0.4815598735395071,-0.3222269351359458,-0.3967696312530691,-0.4980262301015765,-0.1814860707403513,-0.3372214178351006,-0.4092158807177772,-0.23221209163071937,-0.7253116617891318,-0.5843911476184475,0.6097105355881632
2019-11-26,-0.5925657709819473,-0.3628437797397966,-1.3538189372876872,-0.43380109337369643,-0.545607563659217,-0.6279005369029637,-0.5883438651500348,-0.708115404644255,-0.5185514531848633,-0.4815598735395071,-0.3222269351359458,-0.3967696312530691,-0.4980262301015765,-0.1814860707403513,-0.3372214178351006,-0.4092158807177772,-0.23221209163071937,-0.7048420071248722,-0.5407581095997743,0.6097105355881632
2019-12-03,-0.5649592463127502,-0.3467729063385167,-0.41713986707929407,-0.4614795939279618,-1.172039926682943,-0.9852939817312937,-1.0889953532216754,0.5321451222447486,-0.5185514531848633,-0.43481175301706726,-0.3222269351359458,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.4698331250312032,-0.5652283040608661,-0.23221209163071937,-0.6705295644142786,-0.47638483417622524,0.6097105355881632
2019-12-10,-0.6832729234664519,-0.41105639994363513,-1.02322632427296,-0.9596926039047404,-0.9225881132165035,-0.8448336758539514,-0.889031001450397,-0.0879851411997532,-0.5185514531848633,-0.43481175301706726,-0.3222269351359458,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.4698331250312032,-0.5652283040608661,-0.23221209163071937,-0.7471066897769768,-0.6023097818981158,0.6097105355881632
2019-12-17,-0.6083409279357739,-0.3789146531410765,-1.02322632427296,-0.6829075983620857,-1.2000682203573114,-1.072691505368885,-1.1423191803192088,0.5082939583303285,-0.5185514531848633,-0.43481175301706726,-0.3222269351359458,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.4698331250312032,-0.5652283040608661,-0.23221209163071937,-0.6837832976501302,-0.49110371233452416,0.6097105355881632
2019-12-24,-0.537352721643553,-0.3467729063385167,-1.078325093108748,-0.5583543458678908,-1.2645332957298792,-1.476905052192745,-1.369686054334541,-0.8045138590592414,-0.5185514531848633,-0.43481175301706726,-0.3222269351359458,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.4698331250312032,-0.5652283040608661,-0.23221209163071937,-0.6384997090943042,-0.4374932529555813,0.6097105355881632
2019-12-31,-0.47030830458978856,-0.31463115953595805,-0.802831248929809,-0.39228334254229813,-0.8651301113115774,-0.5779590947306998,-0.73350317232952,0.16245208052775004,-0.5185514531848633,-0.43481175301706726,-0.3222269351359458,-0.4766051639655215,-0.4980262301015765,-0.24755067926154334,-0.4698331250312032,-0.5652283040608661,-0.23221209163071937,-0.6280439862082434,-0.43813320417985524,0.6097105355881632
2020-01-07,-0.4939710400205292,-0.31463115953595805,-0.802831248929809,-0.44764034365082933,-1.0403069465311312,-0.7808462032687484,-0.9201365672745725,-0.5173060929114996,-0.4812804323689408,-0.41611250480809236,-0.2169351921157847,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.40352727143315187,-0.48722209238932174,-0.3584206811551076,-0.6175882633221826,-0.4328972396176143,0.6097105355881632
2020-01-14,-0.5570716678358366,-0.3467729063385167,-0.4722386359150817,-0.2677300900481037,-0.9604263096670906,-1.143701993324428,-1.0517180480972976,3.960749943394882,-0.4812804323689408,-0.41611250480809236,-0.2169351921157847,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.40352727143315187,-0.48722209238932174,-0.3584206811551076,-0.6361434898523751,-0.4661747032798558,0.6097105355881632
2020-01-21,-0.6320036633665146,-0.3789146531410765,-0.9130287866013846,-0.29540859060236907,-1.449520033823751,-1.689156181042502,-1.565947362525698,0.049159051829905966,-0.4812804323689408,-0.41611250480809236,-0.2169351921157847,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.40352727143315187,-0.48722209238932174,-0.3584206811551076,-0.7226609151419617,-0.6408232101225979,0.6097105355881632
2020-01-28,-0.722710815851019,-0.42712727334491507,-0.41713986707929407,-0.43380109337369643,-1.1257932422085246,-0.7995742440014122,-0.9749416118663656,0.8839497909215833,-0.4812804323689408,-0.41611250480809236,-0.2169351921157847,-0.5564406966779739,-0.5872033406847837,-0.31361528778273506,-0.40352727143315187,-0.48722209238932174,-0.3584206811551076,-0.7208937507105148,-0.6850671106735325,0.6097105355881632
2020-02-04,-0.8410244930047208,-0.4753398935487547,-0.8579300177655965,-0.44764034365082933,-1.2617304663232027,-1.0289927435500894,-1.1556501371454349,-0.4457526007508442,-0.42537390114505835,-0.39741325659911747,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.4457445048251191,-0.40352727143315187,-0.48722209238932174,-0.4215249759173018,-0.8234629195857439,-0.8588720454479137,0.6097105355881632
2020-02-11,-0.8607434391970045,-0.4914107669500335,-0.7477324800940208,-0.5583543458678908,-1.4775483274000203,-1.3754614979237205,-1.4326377946781792,0.12667533444742235,-0.42537390114505835,-0.39741325659911747,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.4457445048251191,-0.40352727143315187,-0.48722209238932174,-0.4215249759173018,-0.8997455175432004,-0.9668201815061112,0.6097105355881632
2020-02-18,-0.7976428113816965,-0.45926902014747484,-1.298720168451899,-0.4199618430965635,-1.328998371102447,-1.5549385554093806,-1.4385626643441625,-0.11183630511417325,-0.42537390114505835,-0.39741325659911747,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.4457445048251191,-0.40352727143315187,-0.48722209238932174,-0.4215249759173018,-0.8866390480099696,-0.9498032966788286,0.6097105355881632
2020-02-25,-0.6674977665126247,-0.3949855265423564,-1.2436213996161114,-0.3369263414337674,-1.0669338255512109,-1.0804948556468497,-1.077145613889709,-0.7558177324730951,-0.42537390114505835,-0.39741325659911747,-0.3222269351359458,-0.6362762293904263,-0.7655575618511979,-0.4457445048251191,-0.40352727143315187,-0.48722209238932174,-0.4215249759173018,-0.8260400343816037,-0.8433968612972909,0.6097105355881632
2020-03-03,-0.8844061746277445,-0.5074816403513134,-0.3069423294077188,-0.8766571022419438,-1.2519205635469837,-1.2646539233429877,-1.2622977913405018,0.8183590896351843,-0.4999159427769034,-0.528307994061947,-1.006623264766994,-0.7161117621028784,-0.7655575618511979,-0.6439383303886951,-0.5361389786292544,-0.6432345157324106,-0.6739421549660787,-0.8153634159416122,-0.8320813601044484,0.6097105355881632
2020-03-10,-1.0027198517814462,-0.5556942605551531,-0.0865472540645673,-0.613711346976422,-0.5876500041707694,-0.6965700196986443,-0.6401864748569938,-0.49345492857968426,-0.4999159427769034,-0.528307994061947,-1.006623264766994,-0.7161117621028784,-0.7655575618511979,-0.6439383303886951,-0.5361389786292544,-0.6432345157324106,-0.6739421549660787,-0.9582828393348786,-1.04829760783298,0.6097105355881632
2020-03-17,-1.6297823406960654,-0.8449699817781867,0.905230584979614,-1.5686196160985804,-0.8553202085353584,-0.7636788324605813,-0.8134889130795054,-0.42190143683642417,-0.4999159427769034,-0.528307994061947,-1.006623264766994,-0.7161117621028784,-0.7655575618511979,-0.6439383303886951,-0.5361389786292544,-0.6432345157324106,-0.6739421549660787,-1.2363167098825203,-1.5129603740398363,0.6097105355881632
2020-03-24,-2.170081466364637,-1.1021039561986616,-0.2518435605719302,-2.0253148752439607,-0.8637286965591896,-0.9337918696345332,-0.8979183060012144,0.35922418313476157,-0.4999159427769034,-0.528307994061947,-1.006623264766994,-0.7161117621028784,-0.7655575618511979,-0.6439383303886951,-0.5361389786292544,-0.6432345157324106,-0.6739421549660787,-1.6373157721183405,-2.0091843710801993,0.6097105355881632
2020-03-31,-2.375158506764386,-1.19852919660634,-1.5191152437950506,-1.8177261210869697,-0.3872477048797217,-0.3142058537841823,-0.35431151277343204,0.1087869614072585,-0.4999159427769034,-0.528307994061947,-1.006623264766994,-0.7161117621028784,-0.7655575618511979,-0.6439383303886951,-0.5361389786292544,-0.6432345157324106,-0.6739421549660787,-1.8595366993727853,-2.2923046104373626,0.6097105355881632
2020-04-07,-2.1661376771261796,-0.7485447413705085,-1.02322632427296,-1.4717448641586515,-0.24290199274121257,-0.3266912142726248,-0.283213076574264,-0.3324595720530003,-0.5837757396127283,-0.5937553627933644,-1.5857278513778807,-0.7161117621028784,-0.6763804512679908,-0.6439383303886951,-0.8013623930214597,-0.9552593624185884,-1.0525679235392438,-2.058342697910559,-2.5252759447650646,0.6097105355881632
2020-04-14,-2.0990932600724155,-0.7164029945679499,-0.8579300177655965,-1.028888855290404,-0.32838828822240784,-0.4640301800824799,-0.3957856005389993,0.6036986139880086,-0.5837757396127283,-0.5937553627933644,-1.5857278513778807,-0.7161117621028784,-0.6763804512679908,-0.6439383303886951,-0.8013623930214597,-0.9552593624185884,-1.0525679235392438,-1.8747048607427044,-2.291926457441201,0.6097105355881632
2020-04-21,-1.9847233721571707,-0.6681903743641101,-1.02322632427296,-0.3784440922651657,-0.6507136648890484,-0.8479550160306856,-0.746834129155746,-0.6246363307350874,-0.5837757396127283,-0.5937553627933644,-1.5857278513778807,-0.7161117621028784,-0.6763804512679908,-0.6439383303886951,-0.8013623930214597,-0.9552593624185884,-1.0525679235392438,-2.1139347456498254,-2.586565818835294,0.6097105355881632
2020-04-28,-1.976835793680257,-0.6681903743641101,-0.5273374047508698,-0.6967468486392182,-0.40546609518927684,-0.3516619353587567,-0.37949220893162433,-0.6604130763980197,-0.5837757396127283,-0.5937553627933644,-1.5857278513778807,-0.7161117621028784,-0.6763804512679908,-0.6439383303886951,-0.8013623930214597,-0.9552593624185884,-1.0525679235392438,-2.2787228288822465,-2.736110784471293,0.6097105355881632
2020-05-05,-1.8821848519572955,-0.6199777541602716,-0.9681275554371723,-1.2918346105559257,-0.024281302159619468,-0.02079988154105524,-0.024000027935783756,-0.04028281337091327,-0.5465047187968058,-0.6124546110023392,-1.691019594398042,-0.875782827527783,-0.8547346724344052,-0.776067547431079,-1.1328916610117163,-1.5013028441193996,-1.3049851025880206,-2.0992820072390783,-2.5959905550473277,0.6097105355881632
2020-05-12,-1.5903444483114983,-0.4753398935487547,-1.078325093108748,-1.236477609447395,-0.5021637085914751,-0.6435072374588934,-0.5720504735426599,-0.3980502729220042,-0.5465047187968058,-0.6124546110023392,-1.691019594398042,-0.875782827527783,-0.8547346724344052,-0.776067547431079,-1.1328916610117163,-1.5013028441193996,-1.3049851025880206,-1.6549874164328096,-2.0847277042365286,0.6097105355881632
2020-05-19,-1.6100633945037819,-0.4914107669500335,-0.802831248929809,-1.6239766172071115,0.08222621411689676,0.17272320646679118,0.12412171423222083,0.1445637074875862,-0.5465047187968058,-0.6124546110023392,-1.691019594398042,-0.875782827527783,-0.8547346724344052,-0.776067547431079,-1.1328916610117163,-1.5013028441193996,-1.3049851025880206,-1.510227196756786,-1.9075484811887033,0.6097105355881632
